entry,exit,total_return,annualized,max_dd,trades,win_rate,calmar
均线多头排列&量价突破,吊灯ATR/移动止盈/唐奇安下轨,3.78,0.35,-18.08,6,50.0,0.02
均线多头排列&量价突破,吊灯ATR&移动止盈&唐奇安下轨,-14.21,-1.43,-31.87,5,40.0,-0.04
均线多头排列&量价突破,吊灯ATR/移动止盈/双均线死叉,-14.82,-1.49,-25.0,9,33.33,-0.06
均线多头排列&量价突破,吊灯ATR&移动止盈&双均线死叉,47.05,3.68,-22.16,2,50.0,0.17
均线多头排列&量价突破,吊灯ATR/唐奇安下轨/双均线死叉,-4.94,-0.47,-18.08,9,44.44,-0.03
均线多头排列&量价突破,吊灯ATR&唐奇安下轨&双均线死叉,34.63,2.83,-33.59,2,50.0,0.08
均线多头排列&量价突破,移动止盈/唐奇安下轨/双均线死叉,-4.16,-0.4,-17.41,9,44.44,-0.02
均线多头排列&量价突破,移动止盈&唐奇安下轨&双均线死叉,34.63,2.83,-33.59,2,50.0,0.08
均线多头排列&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,-0.36,-0.03,-18.08,6,50.0,-0.0
均线多头排列&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,-14.21,-1.43,-31.87,5,40.0,-0.04
均线多头排列&量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,-4.94,-0.47,-18.08,9,44.44,-0.03
均线多头排列&量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,47.18,3.69,-27.9,2,50.0,0.13
均线多头排列&量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,-4.94,-0.47,-18.08,9,44.44,-0.03
均线多头排列&量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,34.63,2.83,-33.59,2,50.0,0.08
均线多头排列&量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,-5.38,-0.52,-18.47,9,33.33,-0.03
均线多头排列&量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,34.63,2.83,-33.59,2,50.0,0.08
均线多头排列&量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-4.94,-0.47,-18.08,9,44.44,-0.03
均线多头排列&量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,34.63,2.83,-33.59,2,50.0,0.08
均线多头排列&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-4.94,-0.47,-18.08,9,44.44,-0.03
均线多头排列&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,34.63,2.83,-33.59,2,50.0,0.08
MACD金叉/量价突破,跌破均线,15.18,1.33,-38.44,68,30.88,0.03
MACD金叉/量价突破,吊灯ATR,26.87,2.26,-36.35,47,29.79,0.06
MACD金叉/量价突破,移动止盈,39.93,3.2,-43.53,20,45.0,0.07
MACD金叉/量价突破,唐奇安下轨,78.3,5.57,-36.36,50,30.0,0.15
MACD金叉/量价突破,双均线死叉,6.74,0.61,-48.66,38,42.11,0.01
MACD金叉/量价突破,跌破均线/吊灯ATR,8.82,0.8,-38.15,69,30.43,0.02
MACD金叉/量价突破,跌破均线&吊灯ATR,34.28,2.8,-36.65,46,30.43,0.08
MACD金叉/量价突破,跌破均线/移动止盈,10.83,0.97,-38.44,68,30.88,0.03
MACD金叉/量价突破,跌破均线&移动止盈,42.16,3.35,-42.62,20,45.0,0.08
MACD金叉/量价突破,跌破均线/唐奇安下轨,15.18,1.33,-38.44,68,30.88,0.03
MACD金叉/量价突破,跌破均线&唐奇安下轨,78.3,5.57,-36.36,50,30.0,0.15
MACD金叉/量价突破,跌破均线/双均线死叉,12.95,1.15,-38.63,71,36.62,0.03
MACD金叉/量价突破,跌破均线&双均线死叉,23.53,2.0,-58.59,31,29.03,0.03
MACD金叉/量价突破,吊灯ATR/移动止盈,26.87,2.26,-36.35,47,29.79,0.06
MACD金叉/量价突破,吊灯ATR&移动止盈,39.93,3.2,-43.53,20,45.0,0.07
MACD金叉/量价突破,吊灯ATR/唐奇安下轨,41.03,3.28,-34.39,56,30.36,0.1
MACD金叉/量价突破,吊灯ATR&唐奇安下轨,57.59,4.36,-34.75,41,31.71,0.13
MACD金叉/量价突破,吊灯ATR/双均线死叉,-2.64,-0.25,-42.68,59,33.9,-0.01
MACD金叉/量价突破,吊灯ATR&双均线死叉,61.96,4.62,-48.66,26,34.62,0.09
MACD金叉/量价突破,移动止盈/唐奇安下轨,60.62,4.54,-36.36,51,29.41,0.12
MACD金叉/量价突破,移动止盈&唐奇安下轨,52.35,4.03,-37.58,19,47.37,0.11
MACD金叉/量价突破,移动止盈/双均线死叉,-1.6,-0.15,-46.55,46,36.96,-0.0
MACD金叉/量价突破,移动止盈&双均线死叉,46.44,3.64,-48.66,15,40.0,0.07
MACD金叉/量价突破,唐奇安下轨/双均线死叉,26.15,2.2,-32.5,59,37.29,0.07
MACD金叉/量价突破,唐奇安下轨&双均线死叉,60.86,4.56,-50.79,25,28.0,0.09
MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈,8.82,0.8,-38.15,69,30.43,0.02
MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈,42.16,3.35,-42.62,20,45.0,0.08
MACD金叉/量价突破,跌破均线/吊灯ATR/唐奇安下轨,8.82,0.8,-38.15,69,30.43,0.02
MACD金叉/量价突破,跌破均线&吊灯ATR&唐奇安下轨,57.59,4.36,-34.75,41,31.71,0.13
MACD金叉/量价突破,跌破均线/吊灯ATR/双均线死叉,5.67,0.52,-38.35,72,36.11,0.01
MACD金叉/量价突破,跌破均线&吊灯ATR&双均线死叉,56.32,4.28,-51.13,24,33.33,0.08
MACD金叉/量价突破,跌破均线/移动止盈/唐奇安下轨,10.83,0.97,-38.44,68,30.88,0.03
MACD金叉/量价突破,跌破均线&移动止盈&唐奇安下轨,52.35,4.03,-37.58,19,47.37,0.11
MACD金叉/量价突破,跌破均线/移动止盈/双均线死叉,12.95,1.15,-38.63,71,36.62,0.03
MACD金叉/量价突破,跌破均线&移动止盈&双均线死叉,43.55,3.45,-50.06,14,35.71,0.07
MACD金叉/量价突破,跌破均线/唐奇安下轨/双均线死叉,12.95,1.15,-38.63,71,36.62,0.03
MACD金叉/量价突破,跌破均线&唐奇安下轨&双均线死叉,60.86,4.56,-50.79,25,28.0,0.09
MACD金叉/量价突破,吊灯ATR/移动止盈/唐奇安下轨,41.03,3.28,-34.39,56,30.36,0.1
MACD金叉/量价突破,吊灯ATR&移动止盈&唐奇安下轨,52.35,4.03,-37.58,19,47.37,0.11
MACD金叉/量价突破,吊灯ATR/移动止盈/双均线死叉,-2.64,-0.25,-42.68,59,33.9,-0.01
MACD金叉/量价突破,吊灯ATR&移动止盈&双均线死叉,46.44,3.64,-48.66,15,40.0,0.07
MACD金叉/量价突破,吊灯ATR/唐奇安下轨/双均线死叉,5.01,0.46,-38.27,64,37.5,0.01
MACD金叉/量价突破,吊灯ATR&唐奇安下轨&双均线死叉,46.52,3.65,-51.85,22,27.27,0.07
MACD金叉/量价突破,移动止盈/唐奇安下轨/双均线死叉,26.15,2.2,-32.5,59,37.29,0.07
MACD金叉/量价突破,移动止盈&唐奇安下轨&双均线死叉,40.01,3.21,-51.41,13,38.46,0.06
MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,8.82,0.8,-38.15,69,30.43,0.02
MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,52.35,4.03,-37.58,19,47.37,0.11
MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,5.67,0.52,-38.35,72,36.11,0.01
MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,43.55,3.45,-50.06,14,35.71,0.07
MACD金叉/量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,5.67,0.52,-38.35,72,36.11,0.01
MACD金叉/量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,46.52,3.65,-51.85,22,27.27,0.07
MACD金叉/量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,12.95,1.15,-38.63,71,36.62,0.03
MACD金叉/量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,40.01,3.21,-51.41,13,38.46,0.06
MACD金叉/量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,5.01,0.46,-38.27,64,37.5,0.01
MACD金叉/量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,40.01,3.21,-51.41,13,38.46,0.06
MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,5.67,0.52,-38.35,72,36.11,0.01
MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,40.01,3.21,-51.41,13,38.46,0.06
MACD金叉&量价突破,跌破均线,26.62,2.24,-13.95,6,50.0,0.16
MACD金叉&量价突破,吊灯ATR,18.34,1.59,-19.35,6,50.0,0.08
MACD金叉&量价突破,移动止盈,10.3,0.92,-27.19,5,60.0,0.03
MACD金叉&量价突破,唐奇安下轨,33.13,2.72,-13.95,6,66.67,0.19
MACD金叉&量价突破,双均线死叉,66.21,4.88,-18.26,6,66.67,0.27
MACD金叉&量价突破,跌破均线/吊灯ATR,28.46,2.38,-11.11,6,66.67,0.21
MACD金叉&量价突破,跌破均线&吊灯ATR,16.65,1.45,-19.44,6,33.33,0.07
MACD金叉&量价突破,跌破均线/移动止盈,21.84,1.87,-12.5,6,50.0,0.15
MACD金叉&量价突破,跌破均线&移动止盈,13.29,1.18,-27.19,5,60.0,0.04
MACD金叉&量价突破,跌破均线/唐奇安下轨,26.62,2.24,-13.95,6,50.0,0.16
MACD金叉&量价突破,跌破均线&唐奇安下轨,33.13,2.72,-13.95,6,66.67,0.19
MACD金叉&量价突破,跌破均线/双均线死叉,9.93,0.89,-11.2,9,44.44,0.08
MACD金叉&量价突破,跌破均线&双均线死叉,92.86,6.35,-18.53,2,100.0,0.34
MACD金叉&量价突破,吊灯ATR/移动止盈,18.34,1.59,-19.35,6,50.0,0.08
MACD金叉&量价突破,吊灯ATR&移动止盈,10.3,0.92,-27.19,5,60.0,0.03
MACD金叉&量价突破,吊灯ATR/唐奇安下轨,33.79,2.77,-11.11,6,66.67,0.25
MACD金叉&量价突破,吊灯ATR&唐奇安下轨,17.76,1.54,-20.49,6,50.0,0.08
MACD金叉&量价突破,吊灯ATR/双均线死叉,-1.04,-0.1,-18.61,9,44.44,-0.01
MACD金叉&量价突破,吊灯ATR&双均线死叉,98.93,6.66,-18.26,2,100.0,0.36
MACD金叉&量价突破,移动止盈/唐奇安下轨,28.53,2.38,-12.5,6,66.67,0.19
MACD金叉&量价突破,移动止盈&唐奇安下轨,10.6,0.95,-27.19,5,60.0,0.03
MACD金叉&量价突破,移动止盈/双均线死叉,5.86,0.54,-25.17,8,50.0,0.02
MACD金叉&量价突破,移动止盈&双均线死叉,89.57,6.18,-18.26,2,100.0,0.34
MACD金叉&量价突破,唐奇安下轨/双均线死叉,11.35,1.01,-12.36,9,55.56,0.08
MACD金叉&量价突破,唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈,28.46,2.38,-11.11,6,66.67,0.21
MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈,13.29,1.18,-27.19,5,60.0,0.04
MACD金叉&量价突破,跌破均线/吊灯ATR/唐奇安下轨,28.46,2.38,-11.11,6,66.67,0.21
MACD金叉&量价突破,跌破均线&吊灯ATR&唐奇安下轨,17.76,1.54,-20.49,6,50.0,0.08
MACD金叉&量价突破,跌破均线/吊灯ATR/双均线死叉,10.45,0.94,-11.11,9,55.56,0.08
MACD金叉&量价突破,跌破均线&吊灯ATR&双均线死叉,92.86,6.35,-18.53,2,100.0,0.34
MACD金叉&量价突破,跌破均线/移动止盈/唐奇安下轨,21.84,1.87,-12.5,6,50.0,0.15
MACD金叉&量价突破,跌破均线&移动止盈&唐奇安下轨,10.6,0.95,-27.19,5,60.0,0.03
MACD金叉&量价突破,跌破均线/移动止盈/双均线死叉,9.93,0.89,-11.2,9,44.44,0.08
MACD金叉&量价突破,跌破均线&移动止盈&双均线死叉,89.74,6.19,-18.53,2,100.0,0.33
MACD金叉&量价突破,跌破均线/唐奇安下轨/双均线死叉,9.93,0.89,-11.2,9,44.44,0.08
MACD金叉&量价突破,跌破均线&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,吊灯ATR/移动止盈/唐奇安下轨,33.79,2.77,-11.11,6,66.67,0.25
MACD金叉&量价突破,吊灯ATR&移动止盈&唐奇安下轨,10.6,0.95,-27.19,5,60.0,0.03
MACD金叉&量价突破,吊灯ATR/移动止盈/双均线死叉,-1.04,-0.1,-18.61,9,44.44,-0.01
MACD金叉&量价突破,吊灯ATR&移动止盈&双均线死叉,89.57,6.18,-18.26,2,100.0,0.34
MACD金叉&量价突破,吊灯ATR/唐奇安下轨/双均线死叉,10.45,0.94,-11.11,9,55.56,0.08
MACD金叉&量价突破,吊灯ATR&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,移动止盈/唐奇安下轨/双均线死叉,11.35,1.01,-12.36,9,55.56,0.08
MACD金叉&量价突破,移动止盈&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,28.46,2.38,-11.11,6,66.67,0.21
MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,10.6,0.95,-27.19,5,60.0,0.03
MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,10.45,0.94,-11.11,9,55.56,0.08
MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,89.74,6.19,-18.53,2,100.0,0.33
MACD金叉&量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,10.45,0.94,-11.11,9,55.56,0.08
MACD金叉&量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,9.93,0.89,-11.2,9,44.44,0.08
MACD金叉&量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,10.45,0.94,-11.11,9,55.56,0.08
MACD金叉&量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,10.45,0.94,-11.11,9,55.56,0.08
MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,73.56,5.31,-18.53,2,100.0,0.29
双均线金叉/唐奇安突破/均线多头排列,跌破均线,101.71,6.8,-25.11,33,42.42,0.27
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR,85.39,5.96,-28.98,26,38.46,0.21
双均线金叉/唐奇安突破/均线多头排列,移动止盈,40.51,3.24,-37.93,15,46.67,0.09
双均线金叉/唐奇安突破/均线多头排列,唐奇安下轨,82.67,5.81,-31.66,28,32.14,0.18
双均线金叉/唐奇安突破/均线多头排列,双均线死叉,-3.43,-0.33,-51.18,69,46.38,-0.01
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR,89.12,6.16,-25.11,34,41.18,0.25
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR,96.08,6.52,-28.98,25,40.0,0.22
双均线金叉/唐奇安突破/均线多头排列,跌破均线/移动止盈,91.76,6.29,-25.11,34,41.18,0.25
双均线金叉/唐奇安突破/均线多头排列,跌破均线&移动止盈,51.4,3.96,-37.93,14,50.0,0.1
双均线金叉/唐奇安突破/均线多头排列,跌破均线/唐奇安下轨,101.71,6.8,-25.11,33,42.42,0.27
双均线金叉/唐奇安突破/均线多头排列,跌破均线&唐奇安下轨,82.67,5.81,-31.66,28,32.14,0.18
双均线金叉/唐奇安突破/均线多头排列,跌破均线/双均线死叉,70.15,5.11,-10.74,72,51.39,0.48
双均线金叉/唐奇安突破/均线多头排列,跌破均线&双均线死叉,76.59,5.48,-48.66,29,31.03,0.11
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/移动止盈,85.39,5.96,-28.98,26,38.46,0.21
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&移动止盈,40.51,3.24,-37.93,15,46.67,0.09
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/唐奇安下轨,77.03,5.5,-31.66,29,31.03,0.17
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&唐奇安下轨,76.84,5.49,-32.4,25,40.0,0.17
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/双均线死叉,63.48,4.72,-13.64,70,50.0,0.35
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&双均线死叉,76.45,5.47,-48.84,25,32.0,0.11
双均线金叉/唐奇安突破/均线多头排列,移动止盈/唐奇安下轨,73.66,5.31,-31.66,29,31.03,0.17
双均线金叉/唐奇安突破/均线多头排列,移动止盈&唐奇安下轨,44.96,3.54,-39.12,14,50.0,0.09
双均线金叉/唐奇安突破/均线多头排列,移动止盈/双均线死叉,32.99,2.71,-29.07,70,45.71,0.09
双均线金叉/唐奇安突破/均线多头排列,移动止盈&双均线死叉,74.04,5.33,-48.66,14,42.86,0.11
双均线金叉/唐奇安突破/均线多头排列,唐奇安下轨/双均线死叉,52.04,4.01,-16.0,71,47.89,0.25
双均线金叉/唐奇安突破/均线多头排列,唐奇安下轨&双均线死叉,71.17,5.17,-50.91,23,21.74,0.1
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/移动止盈,89.12,6.16,-25.11,34,41.18,0.25
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&移动止盈,51.4,3.96,-37.93,14,50.0,0.1
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/唐奇安下轨,89.12,6.16,-25.11,34,41.18,0.25
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&唐奇安下轨,76.84,5.49,-32.4,25,40.0,0.17
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/双均线死叉,59.91,4.5,-10.74,72,51.39,0.42
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&双均线死叉,61.93,4.62,-53.64,23,30.43,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/移动止盈/唐奇安下轨,91.76,6.29,-25.11,34,41.18,0.25
双均线金叉/唐奇安突破/均线多头排列,跌破均线&移动止盈&唐奇安下轨,44.96,3.54,-39.12,14,50.0,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/移动止盈/双均线死叉,70.15,5.11,-10.74,72,51.39,0.48
双均线金叉/唐奇安突破/均线多头排列,跌破均线&移动止盈&双均线死叉,62.22,4.64,-51.04,13,38.46,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/唐奇安下轨/双均线死叉,70.15,5.11,-10.74,72,51.39,0.48
双均线金叉/唐奇安突破/均线多头排列,跌破均线&唐奇安下轨&双均线死叉,71.17,5.17,-50.91,23,21.74,0.1
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/移动止盈/唐奇安下轨,77.03,5.5,-31.66,29,31.03,0.17
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&移动止盈&唐奇安下轨,44.96,3.54,-39.12,14,50.0,0.09
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/移动止盈/双均线死叉,63.48,4.72,-13.64,70,50.0,0.35
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&移动止盈&双均线死叉,74.04,5.33,-48.66,14,42.86,0.11
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/唐奇安下轨/双均线死叉,46.93,3.67,-16.0,71,49.3,0.23
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&唐奇安下轨&双均线死叉,53.16,4.08,-53.99,21,23.81,0.08
双均线金叉/唐奇安突破/均线多头排列,移动止盈/唐奇安下轨/双均线死叉,52.04,4.01,-16.0,71,47.89,0.25
双均线金叉/唐奇安突破/均线多头排列,移动止盈&唐奇安下轨&双均线死叉,61.19,4.58,-51.48,12,41.67,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,89.12,6.16,-25.11,34,41.18,0.25
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,44.96,3.54,-39.12,14,50.0,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/移动止盈/双均线死叉,59.91,4.5,-10.74,72,51.39,0.42
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&移动止盈&双均线死叉,62.22,4.64,-51.04,13,38.46,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,59.91,4.5,-10.74,72,51.39,0.42
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,53.16,4.08,-53.99,21,23.81,0.08
双均线金叉/唐奇安突破/均线多头排列,跌破均线/移动止盈/唐奇安下轨/双均线死叉,70.15,5.11,-10.74,72,51.39,0.48
双均线金叉/唐奇安突破/均线多头排列,跌破均线&移动止盈&唐奇安下轨&双均线死叉,61.19,4.58,-51.48,12,41.67,0.09
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,46.93,3.67,-16.0,71,49.3,0.23
双均线金叉/唐奇安突破/均线多头排列,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,61.19,4.58,-51.48,12,41.67,0.09
双均线金叉/唐奇安突破/均线多头排列,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,59.91,4.5,-10.74,72,51.39,0.42
双均线金叉/唐奇安突破/均线多头排列,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,61.19,4.58,-51.48,12,41.67,0.09
双均线金叉&唐奇安突破&均线多头排列,跌破均线,13.76,1.22,-16.56,19,31.58,0.07
双均线金叉&唐奇安突破&均线多头排列,吊灯ATR,-10.46,-1.03,-22.92,17,23.53,-0.04
双均线金叉&唐奇安突破&均线多头排列,移动止盈,-28.96,-3.15,-41.02,10,30.0,-0.08
双均线金叉&唐奇安突破&均线多头排列,唐奇安下轨,8.64,0.78,-23.08,15,40.0,0.03
双均线金叉&唐奇安突破&均线多头排列,双均线死叉,16.58,1.45,-36.4,7,42.86,0.04
双均线金叉&唐奇安突破&均线多头排列,跌破均线/吊灯ATR,6.65,0.61,-16.17,20,30.0,0.04
双均线金叉&唐奇安突破&均线多头排列,跌破均线&吊灯ATR,-4.49,-0.43,-23.28,16,25.0,-0.02
双均线金叉&唐奇安突破&均线多头排列,跌破均线/移动止盈,13.76,1.22,-16.56,19,31.58,0.07
双均线金叉&唐奇安突破&均线多头排列,跌破均线&移动止盈,-28.96,-3.15,-41.02,10,30.0,-0.08
双均线金叉&唐奇安突破&均线多头排列,跌破均线/唐奇安下轨,13.76,1.22,-16.56,19,31.58,0.07
双均线金叉&唐奇安突破&均线多头排列,跌破均线&唐奇安下轨,8.64,0.78,-23.08,15,40.0,0.03
